title,category,brand_name,short_description,product_url,image_url,social_proof,rating_score,review_count,price,badges
Kapatıcı -,Kapatıcı,Estee Lauder,Double Wear Stay-in-place Flawless Wear Concealer - Renk: 2c Light Medium (cool) 7ml,https://www.trendyol.com/estee-lauder/kapatici-double-wear-stay-in-place-flawless-wear-concealer-renk-2c-light-medium-cool-7ml-p-3134250?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1409/product/media/images/prod/QC/20240708/16/5ff27d82-d810-385f-b9b7-3ae09be1195c/1_org.jpg,6879 kişifavoriledi!6879 kişifavoriledi!,4.7,274,1.620 TL,['Birlikte Al Kazan']
Kapatıcı -,Kapatıcı,Estee Lauder,Double Wear Stay-in-Place Flawless Wear Concealer - Renk: 2W Light/Medium (Warm) 7ml,https://www.trendyol.com/estee-lauder/kapatici-double-wear-stay-in-place-flawless-wear-concealer-renk-2w-light-medium-warm-7ml-p-6651145?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1409/product/media/images/prod/QC/20240708/20/bcafa0b2-ba2b-3c3e-a1d2-93b45dbdc775/1_org.jpg,907 kişifavoriledi!907 kişifavoriledi!,4.5,52,1.620 TL,['Birlikte Al Kazan']
N/A,Kapatıcı,Clinique,Solutions Clearing Concealer 2,https://www.trendyol.com/clinique/anti-blemish-solutions-clearing-concealer-2-p-7678234?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty98/product/media/images/20210406/00/f2773ea8/2099688/1/1_org.jpg,,N/A,N/A,1.244 TL,['Birlikte Al Kazan']
Kapatıcı,Kapatıcı,Clarins,N/A,https://www.trendyol.com/clarins/kapatici-p-70813910?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty127/product/media/images/20210609/11/97784354/122472754/1/1_org.jpg,334 kişifavoriledi!334 kişifavoriledi!,4.7,11,1.380 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Kapatıcı -,Kapatıcı,Estee Lauder,Double Wear Stay-in-place Flawless Wear Concealer - Renk: 3w Medium (warm) 7ml,https://www.trendyol.com/estee-lauder/kapatici-double-wear-stay-in-place-flawless-wear-concealer-renk-3w-medium-warm-7ml-p-6651144?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1407/product/media/images/prod/QC/20240708/16/7ab9d561-9768-339d-a50b-cfc35ce9a300/1_org.jpg,258 kişifavoriledi!258 kişifavoriledi!,4.7,6,1.410 TL,['Birlikte Al Kazan']
Kapatıcı,Kapatıcı,Clarins,N/A,https://www.trendyol.com/clarins/kapatici-p-70281197?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty126/product/media/images/20210609/12/97799896/121625129/1/1_org.jpg,110 kişifavoriledi!110 kişifavoriledi!,5.0,3,1.380 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Kapatıcı,Kapatıcı,Clarins,N/A,https://www.trendyol.com/clarins/kapatici-p-64870465?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty127/product/media/images/20210609/11/97784527/112646295/1/1_org.jpg,146 kişifavoriledi!146 kişifavoriledi!,5.0,2,1.380 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Double Wear,Kapatıcı,Estee Lauder,Flawless Concealer 2w Warm Light/medium Kapatıcı,https://www.trendyol.com/estee-lauder/double-wear-flawless-concealer-2w-warm-light-medium-kapatici-p-34446664?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/2342af79-c40e-33c1-985a-00754cc07d1a/1_org.jpg,,5.0,1,"1.701,40 TL",['Birlikte Al Kazan']
Everlasting Concealer,Kapatıcı,Clarins,02.5 12 ml Kapatıcı,https://www.trendyol.com/clarins/everlasting-concealer-02-5-12-ml-kapatici-p-742678190?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1322/product/media/images/prod/QC/20240516/19/3ffd40f3-e263-3210-9f43-a589726b1706/1_org.jpg,,5.0,1,1.380 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Double Wear,Kapatıcı,Estee Lauder,Flawless Concealer 1n Extra Light Kapatıcı,https://www.trendyol.com/estee-lauder/double-wear-flawless-concealer-1n-extra-light-kapatici-p-34447224?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty95/product/media/images/20210405/10/644e9efa/61629951/1/1_org.jpg,,4.0,1,1.620 TL,['Birlikte Al Kazan']
N/A,Kapatıcı,Estee Lauder,Flawless Concealer 1w Light Kapatıcı,https://www.trendyol.com/estee-lauder/double-wear-flawless-concealer-1w-light-kapatici-p-34434551?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty93/product/media/images/20210405/10/420374b7/61610648/1/1_org.jpg,,N/A,N/A,1.620 TL,['Birlikte Al Kazan']
Sauvage Men Parfum 100,Parfüm Seti,Dior,ml After Shve Balm 50 ml Deodorant Stick 75 gr Erkek Parfüm Seti,https://www.trendyol.com/dior/sauvage-men-parfum-100-ml-after-shve-balm-50-ml-deodorant-stick-75-gr-erkek-parfum-seti-p-778709359?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1396/product/media/images/prod/QC/20240702/14/486f4a3e-147a-3ac4-911a-02ba18674605/1_org.jpg,679 kişifavoriledi!679 kişifavoriledi!,5.0,1,8.105 TL,['Birlikte Al Kazan']
Elixir Des Merveilles,Parfüm Seti,Hermes,Edp 100 ml Kadın Parfüm 3346131700936,https://www.trendyol.com/hermes/elixir-des-merveilles-edp-100-ml-kadin-parfum-3346131700936-p-525569?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty118/product/media/images/20210525/16/91672033/4058831/1/1_org.jpg,1727 kişifavoriledi!1727 kişifavoriledi!,3.7,3,7.235 TL,['Birlikte Al Kazan']
Dylan Blue Edt 100ml,Parfüm Seti,Versace,Erkek Parfüm Seti,https://www.trendyol.com/versace/dylan-blue-edt-100ml-erkek-parfum-seti-p-68126466?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty132/product/media/images/20210622/19/103112439/118049633/1/1_org.jpg,614 kişifavoriledi!614 kişifavoriledi!,4.5,17,"4.473,40 TL",['Birlikte Al Kazan']
Jadore Edp 100 ml,Parfüm Seti,Dior,Seyahat Spreyi Edp 10 ml Edp 5 ml Kadın Parfüm Seti,https://www.trendyol.com/dior/jadore-edp-100-ml-seyahat-spreyi-edp-10-ml-edp-5-ml-kadin-parfum-seti-p-779311983?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1396/product/media/images/prod/QC/20240702/14/da8d27b8-cd1c-35bd-9452-ef85d96f982c/1_org.jpg,1514 kişifavoriledi!1514 kişifavoriledi!,5.0,4,6.915 TL,['Birlikte Al Kazan']
Goldea The Roman,Parfüm Seti,Bvlgari,Night Edp 75 Ml Kadın Parfüm Set,https://www.trendyol.com/bvlgari/goldea-the-roman-night-edp-75-ml-kadin-parfum-set-p-57444708?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/cc05c562-6192-3faa-8bf3-cb827a5002ba/1_org.jpg,212 kişifavoriledi!212 kişifavoriledi!,5.0,1,"7.596,76 TL",['Birlikte Al Kazan']
Fahrenheit Edt 100 ml,Parfüm Seti,Dior,Shower Gel 50 ml Edt 10 ml Erkek Parfüm Set,https://www.trendyol.com/dior/fahrenheit-edt-100-ml-shower-gel-50-ml-edt-10-ml-erkek-parfum-set-p-779313351?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1396/product/media/images/prod/QC/20240702/14/65148cb9-f46a-3271-a514-efa432944631/1_org.jpg,320 kişifavoriledi!320 kişifavoriledi!,3.7,3,5.070 TL,['Birlikte Al Kazan']
N/A,Parfüm Seti,Givenchy,ml Kadın Parfüm Set,https://www.trendyol.com/givenchy/l-interdit-edp-80-ml-kadin-parfum-set-p-750747483?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/dfe55971-74a4-375c-bef3-334300e38e66/1_org.jpg,,N/A,N/A,5.385 TL,['Birlikte Al Kazan']
For Him,Parfüm Seti,Narciso Rodriguez,Bleu Noir Extreme Edt 50 ml 3423478999053,https://www.trendyol.com/narciso-rodriguez/for-him-bleu-noir-extreme-edt-50-ml-3423478999053-p-36401729?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty70/product/media/images/20210215/9/62575519/64796332/1/1_org.jpg,442 kişifavoriledi!442 kişifavoriledi!,4.0,4,"3.193,06 TL",['Birlikte Al Kazan']
N/A,Makyaj Seti,Clarins,Renksiz,https://www.trendyol.com/clarins/makyaj-set-bedensiz-renksiz-p-199973720?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty516/product/media/images/20220826/16/166064363/327924054/1/1_org.jpg,,N/A,N/A,"1.827,40 TL",['Birlikte Al Kazan']
N/A,Makyaj Seti,Estee Lauder,Stay-ın Place Makeup 4n2,https://www.trendyol.com/estee-lauder/double-wear-stay-in-place-makeup-4n2-p-52460740?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/389cb6b0-c16d-3ef7-9dec-0232dc9fc9ef/1_org.jpg,,N/A,N/A,"2.535,76 TL",['Birlikte Al Kazan']
N/A,Makyaj Seti,Estee Lauder,Flawless Concealer 4n,https://www.trendyol.com/estee-lauder/double-wear-flawless-concealer-4n-p-52456705?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/b0486cc2-b3de-3c28-8cab-0beec110ca56/1_org.jpg,,N/A,N/A,"1.701,40 TL",['Birlikte Al Kazan']
N/A,Makyaj Seti,Clinique,Glow Make Up Wn 12,https://www.trendyol.com/clinique/clinique-even-better-glow-make-up-wn-12-p-52519377?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/6e16db1f-16e3-3686-8c61-26084862d6ca/1_org.jpg,,N/A,N/A,"1.706,56 TL",['Birlikte Al Kazan']
N/A,Makyaj Seti,Clinique,Make Up Cn 70,https://www.trendyol.com/clinique/even-better-glow-make-up-cn-70-p-52518428?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/e42f7287-aabf-35c4-9fe2-afb0e54ca2dc/1_org.jpg,,N/A,N/A,"1.706,56 TL",['Birlikte Al Kazan']
N/A,Makyaj Seti,Clarins,Loyalty Makyaj Set,https://www.trendyol.com/clarins/wonder-perfect-loyalty-makyaj-set-p-141313508?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/02bffa7e-731b-3c72-aeb4-1c53ee87ef42/1_org.jpg,,N/A,N/A,2.260 TL,['Birlikte Al Kazan']
N/A,Makyaj Seti,Guerlain,Set,https://www.trendyol.com/guerlain/cils-d-enfer-makyaj-set-p-120396369?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/067f57d9-fe21-3fbc-8dc1-5a28bf144ecf/1_org.jpg,,N/A,N/A,"2.354,48 TL",['Birlikte Al Kazan']
N/A,Makyaj Seti,Clarins,Palettefor Face And Decolte X 3,https://www.trendyol.com/clarins/highlighter-palettefor-face-and-decolte-x-3-p-33332018?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty325/product/media/images/20220206/23/45989172/59960904/1/1_org.jpg,,N/A,N/A,"2.175,60 TL",['Birlikte Al Kazan']
Kaş Maskarası - Just,Kaş Maskarası,Clinique,Browsing Soft Blonde 2 ml 020714755874,https://www.trendyol.com/clinique/kas-maskarasi-just-browsing-soft-blonde-2-ml-020714755874-p-37775565?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/8f8b20cf-5cb9-32cc-a28c-669d07c64eff/1_org.jpg,,3.0,1,"1.139,56 TL",['Birlikte Al Kazan']
Brow Duo 01 Tawny,Kaş Maskarası,Clarins,Blond Kaş Maskarası,https://www.trendyol.com/clarins/brow-duo-01-tawny-blond-kas-maskarasi-p-70353740?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty127/product/media/images/20210609/11/97788887/121736664/1/1_org.jpg,,3.0,2,"849,40 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Kaş Maskarası,Clarins,Fix Mascara 8ml,https://www.trendyol.com/clarins/lash-and-brow-double-fix-mascara-8ml-p-377413265?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty583/product/media/images/20221031/14/204191857/610267078/1/1_org.jpg,,N/A,N/A,1.380 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Kaş Maskarası,Clarins,Brown Kaş Maskarası,https://www.trendyol.com/clarins/brow-duo-05-dark-brown-kas-maskarasi-p-70615201?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty126/product/media/images/20210609/11/97788705/122138866/1/1_org.jpg,,N/A,N/A,"848,40 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Kaş Maskarası,Guerlain,Brow 20 Deep Kaş Maskarası,https://www.trendyol.com/guerlain/la-petite-robe-noire-brow-20-deep-kas-maskarasi-p-39841652?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/2f2b633c-edad-3859-8810-bed9c0df0a63/1_org.jpg,,N/A,N/A,"1.475,56 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
La Petite Robe Noire,Kaş Maskarası,Guerlain,Brow Duo 10 Light Kaş Maskarası,https://www.trendyol.com/guerlain/la-petite-robe-noire-brow-duo-10-light-kas-maskarasi-p-4827135?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/3f16ba74-3910-31af-a448-eebde64a2d27/1_org.jpg,105 kişifavoriledi!105 kişifavoriledi!,4.4,5,"1.475,56 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
Brow Duo 03 Cool,Kaş Maskarası,Clarins,Brown Kaş Maskarası,https://www.trendyol.com/clarins/brow-duo-03-cool-brown-kas-maskarasi-p-70353662?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty126/product/media/images/20210609/12/97804707/121736335/1/1_org.jpg,,4.0,1,"849,40 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
Brow Duo 04 Medium,Kaş Maskarası,Clarins,Brown Kaş Maskarası,https://www.trendyol.com/clarins/brow-duo-04-medium-brown-kas-maskarasi-p-70353655?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty128/product/media/images/20210609/11/97789093/121736317/1/1_org.jpg,,1.0,1,"830,75 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Yüz Peelingi,Clarins,Ferahlatıcı Krem Peeling,https://www.trendyol.com/clarins/fresh-scrub-50-ml-ferahlatici-krem-peeling-p-391582986?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/82ec1869-1fb8-3507-b9b7-4f9a985575e7/1_org.jpg,,N/A,N/A,"1.608,60 TL",['Birlikte Al Kazan']
Exfoliating Scrub,Yüz Peelingi,Clinique,100 ml,https://www.trendyol.com/clinique/exfoliating-scrub-100-ml-p-758930?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1407/product/media/images/prod/QC/20240708/16/3132e22b-32b1-3664-8774-8d7a28185e22/1_org.jpg,970 kişifavoriledi!970 kişifavoriledi!,5.0,7,"1.494,40 TL",['Birlikte Al Kazan']
N/A,Yüz Peelingi,Clarins,Aha/bha 50ml,https://www.trendyol.com/clarins/beauty-flash-peeling-aha-bha-50ml-p-710911999?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty882/product/media/images/20230515/14/349550565/938497047/1/1_org.jpg,,N/A,N/A,"2.386,55 TL",['Birlikte Al Kazan']
Pure Scrub 50 ml,Yüz Peelingi,Clarins,Arındırıcı Jel Peeling,https://www.trendyol.com/clarins/pure-scrub-50-ml-arindirici-jel-peeling-p-33396739?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1250/product/media/images/prod/SPM/PIM/20240408/13/c430799d-f854-3159-bce6-f5aa52692cfc/1_org.jpg,329 kişifavoriledi!329 kişifavoriledi!,5.0,6,"1.304,50 TL","['Çok Al Az Öde', 'Birlikte Al Kazan']"
Blackhead Solutions,Yüz Peelingi,Clinique,Self Heating 20 ml - Siyah Nokta Temizleyici,https://www.trendyol.com/clinique/blackhead-solutions-self-heating-20-ml-siyah-nokta-temizleyici-p-2953717?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/501a956c-6276-3aca-a9e0-afb9d82fbc49/1_org.jpg,10.2B kişifavoriledi!10.2B kişifavoriledi!,4.3,37,"1.374,40 TL",['Birlikte Al Kazan']
Comfort Scrub 50 Ml,Yüz Peelingi,Clarins,Besleyici Yağlı Peeling,https://www.trendyol.com/clarins/comfort-scrub-50-ml-besleyici-yagli-peeling-p-391589972?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/a953c018-54dd-33ed-94d3-b524b9be809d/1_org.jpg,,5.0,1,"1.608,60 TL",['Birlikte Al Kazan']
N/A,Yüz Peelingi,Clinique,Rinse Off Formula 100 Ml 20714045159,https://www.trendyol.com/clinique/7-day-scrup-cream-rinse-off-formula-100-ml-20714045159-p-2298433?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/ae84d1b6-7e4e-3f12-bb5d-1036d7e6dcc6/1_org.jpg,190 kişifavoriledi!190 kişifavoriledi!,N/A,N/A,"1.500,01 TL",['Birlikte Al Kazan']
N/A,Vücut Spreyi,Clarins,Mist 100ml,https://www.trendyol.com/clarins/eau-des-jardins-body-mist-100ml-p-711478102?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty887/product/media/images/20230516/12/350154257/939183036/1/1_org.jpg,,N/A,N/A,"2.139,76 TL",['Birlikte Al Kazan']
Melody Whisper Energy,Vücut Spreyi,DLAYS,Mist 160 ml Kadın Vücut Spreyi,https://www.trendyol.com/dlays/melody-whisper-energy-mist-160-ml-kadin-vucut-spreyi-p-465317365?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/ccd021c2-5f46-31ac-b6d2-bee0e7191a97/1_org.jpg,,5.0,1,399 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Gila Vanilla Energy,Vücut Spreyi,DLAYS,Mist 160 Ml Kadın Vücut Spreyi,https://www.trendyol.com/dlays/gila-vanilla-energy-mist-160-ml-kadin-vucut-spreyi-p-465329888?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/fca069d0-1a88-326a-a7cf-e354c7e2c5e8/1_org.jpg,,5.0,2,399 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Brillant Citrus Energy,Vücut Spreyi,DLAYS,Mist 160 ml Kadın Vücut Spreyi,https://www.trendyol.com/dlays/brillant-citrus-energy-mist-160-ml-kadin-vucut-spreyi-p-465329242?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240701/11/96d039b3-10ad-388d-bf69-312939dcc042/1_org.jpg,,5.0,1,399 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Vücut Spreyi,DLAYS,Mist 160 ml Kadın Vücut Spreyi,https://www.trendyol.com/dlays/elegant-style-energy-mist-160-ml-kadin-vucut-spreyi-p-465317491?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1395/product/media/images/prod/QC/20240702/11/b9733964-cced-386f-9d6e-33619967f19f/1_org.jpg,,N/A,N/A,399 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
N/A,Vücut Spreyi,DLAYS,Mist 160 Ml Kadın Vücut Spreyi,https://www.trendyol.com/dlays/daisy-bouquet-energy-mist-160-ml-kadin-vucut-spreyi-p-465316828?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/d32b97f4-3d57-3103-bc95-22a9ccb6acbb/1_org.jpg,,N/A,N/A,399 TL,"['Çok Al Az Öde', 'Birlikte Al Kazan']"
Saç Bakım,Saç Maskesi,Marlies Möller,Maskesi - Overnight Hair Mask 125 ml 7622500256607,https://www.trendyol.com/marlies-moller/sac-bakim-maskesi-overnight-hair-mask-125-ml-7622500256607-p-4827113?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/2ca33566-1ffe-3d6c-a67f-20284b8c5692/1_org.jpg,,5.0,1,"2.249,50 TL",['Birlikte Al Kazan']
Nemlendirici,Saç Maskesi,Marlies Möller,Saç Maskesi - Pashmisilk Intense Cream Mask 120 ml 9007867257135,https://www.trendyol.com/marlies-moller/nemlendirici-sac-maskesi-pashmisilk-intense-cream-mask-120-ml-9007867257135-p-3270778?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/80d08c34-913b-3d6b-9145-cd0cbc27850d/1_org.jpg,,4.0,1,"3.030,50 TL",['Birlikte Al Kazan']
N/A,Saç Maskesi,Marlies Möller,Luxury Silky Cream Mask 120ml Saç Maskesi,https://www.trendyol.com/marlies-moller/pashmisilk-luxury-silky-cream-mask-120ml-sac-maskesi-p-4827044?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/3c7fa989-c87b-3daf-acce-0b91f8717350/1_org.jpg,,N/A,N/A,"3.030,50 TL",['Birlikte Al Kazan']
N/A,Saç Maskesi,Marlies Möller,Luxury Golden Caviar Mask Conditioner 9007867213438,https://www.trendyol.com/marlies-moller/sac-maskesi-luxury-golden-caviar-mask-conditioner-9007867213438-p-3270758?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/cde8f472-f75f-3cb4-95e9-48e31bd10838/1_org.jpg,,N/A,N/A,2.660 TL,['Birlikte Al Kazan']
N/A,Saç Maskesi,Marlies Möller,Saç Maskesi - Marine Moisture Mask 125 ml 9007867210697,https://www.trendyol.com/marlies-moller/nemlendirici-sac-maskesi-marine-moisture-mask-125-ml-9007867210697-p-3270753?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/057c41af-b0e8-38cd-8fd6-df1dbcfa7213/1_org.jpg,,N/A,N/A,"1.798,40 TL",['Birlikte Al Kazan']
Sun Beauty Body,Vücut Güneş Kremi,Lancaster,Milk Spf50 175 ml - Vücut Için Güneş Koruyucu Süt Spf50,https://www.trendyol.com/lancaster/sun-beauty-body-milk-spf50-175-ml-vucut-icin-gunes-koruyucu-sut-spf50-p-266932076?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1472/product/media/images/prod/QC/20240809/19/50040e08-0062-397a-92b6-90ff429a64b4/1_org.jpg,3484 kişifavoriledi!3484 kişifavoriledi!,4.6,59,1.435 TL,['Birlikte Al Kazan']
